index,AddressLine1,AddressLine2,AddressLine3,AddressLine4,BoardName,City,ComplaintFromDate,ComplaintNumber,ComplaintToDate,Country,CountryShortCode,County,DisciplinaryAction,DisciplinaryActionTypeId,DoingBusinessAs,Emailid1,FacilityName,FacilityStreetAddress,FictitiousName,FirstName,FullName,IsFacility,IsPersonFacility,LastName,LicenceType,LicenseId,LicenseNumber,LicenseTypeId,McareCourtFiled,McareDocketNumber,McareServed,MiddleName,NameSuffix,OptPersonFacility,PageNo,PersonId,PhoneNo1,ProfessionID,ProfessionType,RecaptchaResponse,RequestedFileId,RequestedFileName,Row,State,Status,TotalRecords,zipcode
853,,,,"TIDIOUTE, PA 16351",State Board of Pharmacy,Tidioute,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Warren,,,,,DARLING'S TIDIOUTE PHARMACY,"115 MAIN STREET   TIDIOUTE, PA 16351",,,,0,False,,Pharmacy,1882344,PP482048,,,,,,,,0,2504223,,,Pharmacy,,,,4,Pennsylvania,Active,7585,16351
854,,,,"DAUPHIN, PA 17018",State Board of Pharmacy,DAUPHIN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,York,,,,dauphinrx@comcast.net,DAUPHIN PROFESSIONAL PHARMACY,"722 ALLEGHENY STREET SUITE 1   DAUPHIN, PA 17018",,,,0,False,,Pharmacy,1353247,PP411726L,,,,,,,,0,1058039,7179218922,,Pharmacy,,,,5,Pennsylvania,Active,7585,17018
855,,,,"PHILADELPHIA, PA 19143",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DAVIS PHARMACY,"4523-25 BALTIMORE AVENUE   PHILADELPHIA, PA 19143",,,,0,False,,Pharmacy,1352221,PP410555L,,,,,,,,0,1057083,,,Pharmacy,,,,6,Pennsylvania,Active,7585,19143
856,,,,"DREXEL HILL, PA 19026",State Board of Pharmacy,DREXEL HILL,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,DELAWARE COUNTY MEMORIAL HOSPITAL PHARMACY,"501 N LANSDOWNE AVENUE   DREXEL HILL, PA 19026",,,,0,False,,Pharmacy,1340950,HP418051L,,,,,,SR,,0,497643,,,Pharmacy,,,,7,Pennsylvania,Active,7585,19026
857,,,,"PHILADELPHIA, PA 19154",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DELAWARE VALLEY VETERANS HOME PHARMACY,"2701 SOUTHAMPTON ROAD   PHILADELPHIA, PA 19154",,,,0,False,,Pharmacy,2609048,PP481847,,,,,,,,0,2371021,,,Pharmacy,,,,8,Pennsylvania,Active,7585,19154
858,,,,"PHILADELPHIA, PA 19141",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DELCO PHARMACY,"5604 NORTH BROAD STREET   PHILADELPHIA, PA 19141",,,,0,False,,Pharmacy,1344081,PP410874L,,,,,,,,0,1057390,,,Pharmacy,,,,9,Pennsylvania,Active,7585,19141
859,,,,"PHILADELPHIA, PA 19136",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DELUXE PHARMACY,"8749 FRANKFORD AVENUE   PHILADELPHIA, PA 19136",,,,0,False,,Pharmacy,1874542,PP482051,,,,,,,,0,2504336,,,Pharmacy,,,,10,Pennsylvania,Active,7585,19136
860,,,,"DUNMORE, PA 18512",State Board of Pharmacy,Dunmore,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,DEPIETRO'S PHARMACY,"617 3RD ST   DUNMORE, PA 18512",,,,0,False,,Pharmacy,377242,PP482235,,,,,,,,0,2607018,,,Pharmacy,,,,11,Pennsylvania,Active,7585,18512
861,,,,"HARRISBURG, PA 17104",State Board of Pharmacy,HARRISBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,,,,,,DERRY STREET PHARMACY LLC,"1304 DERRY STREET   HARRISBURG, PA 17104",,,,0,False,,Pharmacy,3429944,PP482814,,,,,,,,0,3192196,,,Pharmacy,,,,12,Pennsylvania,Active,7585,17104
862,,,,"PHILADELPHIA, PA 19142",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DESTINY PHARMACY,"6037 WOODLAND AVE   PHILADELPHIA, PA 19142",,,,0,False,,Pharmacy,1748795,PP482548,,,,,,,,0,2845803,,,Pharmacy,,,,13,Pennsylvania,Active,7585,19142
863,,,,"INDIANA, PA 15701",State Board of Pharmacy,INDIANA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,sgetty@diamondpharmacy.com,DIAMOND DRUGS,"670 PHILADELPHIA STREET   INDIANA, PA 15701",,,,0,False,,Pharmacy,1347448,PP410589L,,,,,,,,0,1057115,,,Pharmacy,,,,14,Pennsylvania,Active,7585,15701
864,,,,"INDIANA, PA 15701",State Board of Pharmacy,INDIANA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,DIAMOND DRUGS,"MEDICAL CENTER 841 HOSPITAL ROAD  INDIANA, PA 15701",,,,0,False,,Pharmacy,1350901,PP412358L,,,,,,,,0,1058646,,,Pharmacy,,,,15,Pennsylvania,Active,7585,15701
865,,,,"PHILADELPHIA, PA 19121",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DIAMOND PHARMACY,"2118 W DIAMOND ST   PHILADELPHIA, PA 19121",,,,0,False,,Pharmacy,1175338,PP482531,,,,,,,,0,2824797,,,Pharmacy,,,,16,Pennsylvania,Active,7585,19121
866,,,,"INDIANA, PA 15701",State Board of Pharmacy,INDIANA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,DIAMOND PHARMACY SERVICES,"645 KOLTER DRIVE   INDIANA, PA 15701",,,,0,False,,Pharmacy,1373930,PP414152L,,,,,,,,0,1060330,,,Pharmacy,,,,17,Pennsylvania,Active,7585,15701
867,,,,"INDIANA, PA 15701",State Board of Pharmacy,Indiana,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,DIAMOND PHARMACY SERVICES,"625 KOLTER DR  STE 2   INDIANA, PA 15701",,,,0,False,,Pharmacy,1278177,PP482525,,,,,,,,0,2828224,,,Pharmacy,,,,18,Pennsylvania,Active,7585,15701
868,,,,"LEESPORT, PA 19533",State Board of Pharmacy,Leesport,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Berks,,,,sgetty@diamondpharmacy.com,DIAMOND PHARMACY SERVICES,"7 CHERRY ST   LEESPORT, PA 19533",,,,0,False,,Pharmacy,2404834,PP482105,,,,,,,,0,2532150,8008826337,,Pharmacy,,,,19,Pennsylvania,Active,7585,19533
869,,,,"LANCASTER, PA 17602",State Board of Pharmacy,LANCASTER,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lancaster,,,,sgetty@diamondpharmacy.com,DIAMOND PHARMACY SERVICES,"900 EAST KING STREET   LANCASTER, PA 17602",,,,0,False,,Pharmacy,1358332,PP413860L,,,,,,,,0,1060038,,,Pharmacy,,,,20,Pennsylvania,Active,7585,17602
870,,,,"INDIANA, PA 15701",State Board of Pharmacy,Indiana,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,DIAMOND PHARMACY SERVICES CENTRAL PROCESSING CENTER,"625 KOLTER DR   INDIANA, PA 15701",,,,0,False,,Pharmacy,3277658,PP482736,,,,,,,,0,3022814,,,Pharmacy,,,,21,Pennsylvania,Active,7585,15701
871,,,,"ALTOONA, PA 16601",State Board of Pharmacy,ALTOONA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,,DICKS PHARMACY,"1903 4TH STREET   ALTOONA, PA 16601",,,,0,False,,Pharmacy,1349118,PP410593L,,,,,,,,0,1057119,,,Pharmacy,,,,22,Pennsylvania,Active,7585,16601
872,,,,"CLAYSBURG, PA 16625",State Board of Pharmacy,CLAYSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,BOBCLAY220@AOL.COM,DICKS PHARMACY INC,"13181 DUNNINGS HWY   CLAYSBURG, PA 16625",,,,0,False,,Pharmacy,1344490,PP411962L,,,,,,,,0,1058265,8142395136,,Pharmacy,,,,23,Pennsylvania,Active,7585,16625
873,,,,"WILLIAMSBURG, PA 16693",State Board of Pharmacy,WILLIAMSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,RSDICK5@AOL.COM,DICKS PHARMACY INC,"318 EAST 1ST STREET   WILLIAMSBURG, PA 16693",,,,0,False,,Pharmacy,1355741,PP413747L,,,,,,,,0,1059926,8148323653,,Pharmacy,,,,24,Pennsylvania,Active,7585,16693
874,,,,"MONONGAHELA, PA 15063",State Board of Pharmacy,Monongahela,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Washington,,,,bryanpolo@msn.com,DIERKEN'S PHARMACY,"100 EAST MAIN STREET   MONONGAHELA, PA 15063",,,,0,False,,Pharmacy,1343956,PP410597L,,,,,,,,0,1057122,7242585530,,Pharmacy,,,,25,Pennsylvania,Active,7585,15063
875,,,,"BOOTHWYN, PA 19061",State Board of Pharmacy,Boothwyn,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,licensing@diplomat.is,DIPLOMAT SPECIALTY PHARMACY,"7 CREEK PKWY  STE 701   BOOTHWYN, PA 19061",,,,0,False,,Pharmacy,2273877,PP482362,,,,,,,,0,2701043,4844486019,,Pharmacy,,,,26,Pennsylvania,Active,7585,19061
876,,,,"BOOTHWYN, PA 19061",State Board of Pharmacy,Boothwyn,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,licensing@diplomat.is,DIPLOMAT SPECIALTY PHARMACY,"7 CREEK PKWY  STE 700   BOOTHWYN, PA 19061",,,,0,False,,Pharmacy,1803248,PP481112,,,,,,,,0,1896138,6108761175,,Pharmacy,,,,27,Pennsylvania,Active,7585,19061
877,,,,"PHILADELPHIA, PA 19149",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DISCOVER PHARMACY,"6730 BUSTLETON AVENUE   PHILADELPHIA, PA 19149",,,,0,False,,Pharmacy,988505,PP482282,,,,,,,,0,2642768,,,Pharmacy,,,,28,Pennsylvania,Active,7585,191492301
878,,,,"PHILADELPHIA, PA 19103",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DOCTORS PHARMACY,"17 SOUTH 20TH STREET   PHILADELPHIA, PA 19103",,,,0,False,,Pharmacy,1342277,PP410604L,,,,,,,,0,1057129,,,Pharmacy,,,,29,Pennsylvania,Active,7585,19103
879,,,,"DONEGAL, PA 15628",State Board of Pharmacy,Donegal,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Westmoreland,,,,donegalpharmacy@lhtc.net,DONEGAL PHARMACY,"PO BOX 159, 181 MAIN STREET   DONEGAL, PA 15628",,,,0,False,,Pharmacy,1365858,PP412746L,,,,,,,,0,1059023,,,Pharmacy,,,,30,Pennsylvania,Active,7585,15628
880,,,,"DONORA, PA 15033",State Board of Pharmacy,DONORA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Washington,,,,HMMARCH@COMCAST.NET,DONORA UNION PHARMACY,"601 MCKEAN AVENUE   DONORA, PA 15033",,,,0,False,,Pharmacy,1363187,PP412996L,,,,,,,,0,1059267,7243795630,,Pharmacy,,,,31,Pennsylvania,Active,7585,15033
881,,,,"ALLENTOWN, PA 18103",State Board of Pharmacy,ALLENTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lehigh,,,,,DORNEYVILLE PHARMACY,"3330 HAMILTON BOULEVARD   ALLENTOWN, PA 18103",,,,0,False,,Pharmacy,1351640,PP410614L,,,,,,,,0,1057139,,,Pharmacy,,,,32,Pennsylvania,Active,7585,18103
882,,,,"ELVERSON, PA 19520",State Board of Pharmacy,Elverson,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Chester,,,,,DOUGS FAMILY PHARMACY,"101 DARBY SQUARE   ELVERSON, PA 19520",,,,0,False,,Pharmacy,1355095,PP413739L,,,,,,,,0,1059919,,,Pharmacy,,,,33,Pennsylvania,Active,7585,19520
883,,,,"DOWNINGTOWN, PA 19335",State Board of Pharmacy,DOWNINGTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Chester,,,,DOWNINGTOWNPHARMACY@GMAIL.COM,DOWNINGTOWN PHARMACY,"142 WALLACE AVE  STE 106   DOWNINGTOWN, PA 19335",,,,0,False,,Pharmacy,2914420,PP482422,,,,,,,,0,2746436,4845934321,,Pharmacy,,,,34,Pennsylvania,Active,7585,19335
884,,,,"DOYLESTOWN, PA 18901",State Board of Pharmacy,DOYLESTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,DOYLESTOWN HOSPITAL PHARMACY,"595 W STATE STREET   DOYLESTOWN, PA 18901",,,,0,False,,Pharmacy,1350234,HP418056L,,,,,,,,0,497647,,,Pharmacy,,,,35,Pennsylvania,Active,7585,18901
885,,,,"PHILADELPHIA, PA 19115",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,DREAM PHARMACY LLC,"9808 BUSTLETON AVE  UNIT F   PHILADELPHIA, PA 19115",,,,0,False,,Pharmacy,2649053,PP482642,,,,,,,,0,2925895,,,Pharmacy,,,,36,Pennsylvania,Active,7585,19115
886,,,,"DUBOIS, PA 15801",State Board of Pharmacy,DUBOIS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Clearfield,,,,sspharmcommons@westpa.net,DUBOIS DRUG AND WELLNESS,"700 S BRADY STREET   DUBOIS, PA 15801",,,,0,False,,Pharmacy,1374398,PP414277L,,,,,,,,0,1060455,,,Pharmacy,,,,37,Pennsylvania,Active,7585,15801
887,,,,"DUNCANSVILLE, PA 16635",State Board of Pharmacy,DUNCANSVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,,DUNCANSVILLE PHARMACY INC,"1328 3RD AVENUE   DUNCANSVILLE, PA 16635",,,,0,False,,Pharmacy,1350667,PP410902L,,,,,,,,0,1057417,,,Pharmacy,,,,38,Pennsylvania,Active,7585,16635
888,,,,"DUNMORE, PA 18512",State Board of Pharmacy,Dunmore,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,DUNMORE DRUG STORE,"UNIT #9     702 NORTH BLAKELY STREET   DUNMORE, PA 18512",,,,0,False,,Pharmacy,130438,PP481296,,,,,,,,0,2057182,,,Pharmacy,,,,39,Pennsylvania,Active,7585,18512
889,,,,"DUSHORE, PA 18614",State Board of Pharmacy,DUSHORE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Sullivan,,,,,DUSHORE PHARMACY,"218 SOUTH GERMAN STREET PO BOX 314  DUSHORE, PA 18614",,,,0,False,,Pharmacy,1363774,PP413412L,,,,,,,,0,1059604,,,Pharmacy,,,,40,Pennsylvania,Active,7585,18614
890,,,,"INDIANA, PA 15701",State Board of Pharmacy,INDIANA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,EAGLESCRIPTS APOTHECARY,"401 NORTH 4TH STREET   INDIANA, PA 15701",,,,0,False,,Pharmacy,1359685,PP412735L,,,,,,,,0,1059014,,,Pharmacy,,,,41,Pennsylvania,Active,7585,15701
891,,,,"EAGLEVILLE, PA 19403",State Board of Pharmacy,Eagleville,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,EAGLEVILLE HOSPITAL PHARMACY,"100 EAGLEVILLE ROAD   EAGLEVILLE, PA 19403",,,,0,False,,Pharmacy,2517870,PP482384,,,,,,,,0,2716954,,,Pharmacy,,,,42,Pennsylvania,Active,7585,19403
892,,,,"EAST BERLIN, PA 17316",State Board of Pharmacy,EAST BERLIN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Adams,,,,EBP@choicehealthservices.com,EAST BERLIN PHARMACY,"335 WEST KING STREET   EAST BERLIN, PA 17316",,,,0,False,,Pharmacy,1354212,PP410009L,,,,,,,,0,1056618,,,Pharmacy,,,,43,Pennsylvania,Active,7585,17316
893,,,,"YORK, PA 17402",State Board of Pharmacy,York,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,York,,,,awilson2@infusioncare.com,"EAST GOSHEN PHARMACY, INC DBA BIOSCRIP INFUSION SE","3419 CONCORD RD   YORK, PA 17402",,,,0,False,,Pharmacy,1919299,PP481782,,,,,,,,0,2336724,7177557333,,Pharmacy,,,,44,Pennsylvania,Active,7585,17402
894,,,,"AUDUBON, PA 19403",State Board of Pharmacy,Audubon,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,DBA: BIOSCRIP INFUSION SERVICES,licensure@bioscrip.com,"EAST GOSHEN PHARMACY, INC.","970 RITTENHOUSE RD  STE 200   AUDUBON, PA 19403",,,,0,False,,Pharmacy,1354908,PP413617L,,,,,,,,0,1059798,8005510451,,Pharmacy,,,,45,Pennsylvania,Active,7585,19403
895,,,,"PHILADELPHIA, PA 19125",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,EAST LEHIGH HEALTH PHARMACY,"163 EAST LEHIGH AVENUE   PHILADELPHIA, PA 19125",,,,0,False,,Pharmacy,111865,PP482199,,,,,,,,0,2594218,,,Pharmacy,,,,46,Pennsylvania,Active,7585,19125
896,,,,"EAST NORRITON, PA 19401",State Board of Pharmacy,East Norriton,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,EAST NORRITON PHARMACY,"215 W GERMANTOWN PIKE   EAST NORRITON, PA 19401",,,,0,False,,Pharmacy,3315062,PP482767,,,,,,,,0,3052403,,,Pharmacy,,,,47,Pennsylvania,Active,7585,19401
897,,,,"HARRISBURG, PA 17110",State Board of Pharmacy,Harrisburg,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Dauphin,,,,,EAST SHORE PHARMACY,"2723 AGATE STREET   HARRISBURG, PA 17110",,,,0,False,,Pharmacy,2851389,PP481584,,,,,,,,0,2219365,,,Pharmacy,,,,48,Pennsylvania,Active,7585,17110
898,,,,"PHILADELPHIA, PA 19124",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,EASTERN REGIONAL MEDICAL CENTER PHARMACY,"1331 EAST WYOMING AVENUE 3RD FLOOR  PHILADELPHIA, PA 19124",,,,0,False,,Pharmacy,2321924,PP481516,,,,,,,,0,2190403,,,Pharmacy,,,,49,Pennsylvania,Active,7585,19124
899,,,,"EASTON, PA 18042",State Board of Pharmacy,EASTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,EASTON HOSPITAL PHARMACY,"250 SOUTH 21ST STREET   EASTON, PA 18042",,,,0,False,,Pharmacy,1329516,HP418059L,,,,,,,,0,497650,,,Pharmacy,,,,50,Pennsylvania,Active,7585,18042
900,,,,"EASTON, PA 18042",State Board of Pharmacy,Easton,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,EASTON SPECIALTY PHARMACY INC,"2024 LEHIGH ST   EASTON, PA 18042",,,,0,False,,Pharmacy,2945024,PP482683,,,,,,,,0,2951315,,,Pharmacy,,,,1,Pennsylvania,Active,7585,18042
901,,,,"EASTON, PA 18040",State Board of Pharmacy,Easton,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,steven.uhas@gmail.com,EASTON'S NEIGHBORX PHARMACY,"1800 SULLIVAN TRAIL,  SUITE 305    EASTON, PA 18040",,,,0,False,,Pharmacy,2334276,PP482371,,,,,,,,0,2704270,6108291515,,Pharmacy,,,,2,Pennsylvania,Active,7585,18040
902,,,,"NEW CASTLE, PA 16101",State Board of Pharmacy,NEW CASTLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lawrence,,,,,EASTSIDE PHARMACY,"708 EAST WASHINGTON ST   NEW CASTLE, PA 16101",,,,0,False,,Pharmacy,1351735,PP410825L,,,,,,,,0,1057344,,,Pharmacy,,,,3,Pennsylvania,Active,7585,16101
903,,,,"MEADOWBROOK, PA 19046",State Board of Pharmacy,Meadowbrook,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,EASYRX AT HOLY REDEEMER,"1648 HUNTINGDON PIKE  ROOM# 0255   MEADOWBROOK, PA 19046",,,,0,False,,Pharmacy,3250375,PP482765,,,,,,,,0,3000704,,,Pharmacy,,,,4,Pennsylvania,Active,7585,19046
904,,,,"EDDYSTONE, PA 19022",State Board of Pharmacy,Eddystone,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,EDDYSTONE COMMUNITY PHARMACY,"1207B CHESTER PIKE   EDDYSTONE, PA 19022",,,,0,False,,Pharmacy,239965,PP482215,,,,,,,,0,2600857,,,Pharmacy,,,,5,Pennsylvania,Active,7585,19022
905,,,,"MARSHALLS CREEK, PA 18335",State Board of Pharmacy,MARSHALLS CREEK,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Monroe,,,,,EDPHARMALLC,"321 DARTMOUTH DR. 2A   MARSHALLS CREEK, PA 18335",,,,0,False,,Pharmacy,1278739,PP482308,,,,,,,,0,2660050,,,Pharmacy,,,,6,Pennsylvania,Active,7585,18335
906,,,,"PHILADELPHIA, PA 19141",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,EINSTEIN APOTHECARY,"5501 OLD YORK ROAD LEVY 1  PHILADELPHIA, PA 19141",,,,0,False,,Pharmacy,783205,PP481361,,,,,,,,0,2102971,,,Pharmacy,,,,7,Pennsylvania,Active,7585,19141
907,,,,"PHILADELPHIA, PA 19115",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,dietzeka@einstein.edu,EINSTEIN AT CENTER ONE PHARMACY,"STE 332 9880 BUSTLETON AVE  PHILADELPHIA, PA 19115",,,,0,False,,Pharmacy,2194433,PP481810,,,,,,,,0,2348038,2158271681,,Pharmacy,,,,8,Pennsylvania,Active,7585,19115
908,,,,"PHILADELPHIA, PA 19141",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,EINSTEIN LIVEWELL PHARMACY,"1321 TABOR ROAD   PHILADELPHIA, PA 19141",,,,0,False,,Pharmacy,2907160,PP482420,,,,,,,,0,2745474,,,Pharmacy,,,,9,Pennsylvania,Active,7585,19141
909,,,,"EAST NORRITON, PA 19403",State Board of Pharmacy,East Norriton,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,EINSTEIN MEDICAL CENTER MONTGOMERY,"559 WEST GERMANTOWN PIKE   EAST NORRITON, PA 19403",,,,0,False,,Pharmacy,550328,PP482243,,,,,,,,0,2614647,,,Pharmacy,,,,10,Pennsylvania,Active,7585,19403
910,,,,"PITTSBURGH, PA 15207",State Board of Pharmacy,PITTSBURGH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,joereich4@comcast.net,ELIZABETH PHARMACY INC,"5041 2ND AVENUE   PITTSBURGH, PA 15207",,,,0,False,,Pharmacy,1348210,PP410683L,,,,,,,,0,1057206,4124210114,,Pharmacy,,,,11,Pennsylvania,Active,7585,15207
911,,,,"PHILADELPHIA, PA 19130",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,ELLIS PHARMACY,"N E COR 25TH & BROWN ST   PHILADELPHIA, PA 19130",,,,0,False,,Pharmacy,1342480,PP410688L,,,,,,,,0,1057211,,,Pharmacy,,,,12,Pennsylvania,Active,7585,19130
912,,,,"ELWYN, PA 19063",State Board of Pharmacy,ELWYN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,ELWYN PHARMACY,"194 S MIDDLETOWN ROAD   ELWYN, PA 19063",,,,0,False,,Pharmacy,1366521,PP413029L,,,,,,,,0,1059286,,,Pharmacy,,,,13,Pennsylvania,Active,7585,19063
913,,,,"LIMA, PA 19037",State Board of Pharmacy,Lima,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,ELWYN RX AT FAIR ACRES,"340 N MIDDLETOWN RD   LIMA, PA 19037",,,,0,False,,Pharmacy,2524898,PP482618,,,,,,,,0,2915241,,,Pharmacy,,,,14,Pennsylvania,Active,7585,19037
914,,,,"GARNET VALLEY, PA 19060",State Board of Pharmacy,Garnet Valley,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,nkaralis@elwynspecialtycare.com,ELWYN SPECIALTY CARE,"3070 MCCANN FARM DRIVE, SUITE 101   GARNET VALLEY, PA 19060",,,,0,False,,Pharmacy,2292339,PP481819,,,,,,,,0,2353468,6105456040,,Pharmacy,,,,15,Pennsylvania,Active,7585,19060
915,,,,"PHILADELPHIA, PA 19111",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,EMACARE PHARMACY,"6433 RISING SUN AVENUE   PHILADELPHIA, PA 19111",,,,0,False,,Pharmacy,742849,PP481949,,,,,,,,0,2445941,,,Pharmacy,,,,16,Pennsylvania,Active,7585,19111
916,,,,"PHILADELPHIA, PA 19152",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,empire.pharmacyinc@yahoo.com,EMPIRE PHARMACY INC.,"7923A BUSTLETON AVENUE   PHILADELPHIA, PA 19152",,,,0,False,,Pharmacy,3470315,PP482852,,,,,,,,0,3257706,,,Pharmacy,,,,17,Pennsylvania,Active,7585,19152
917,,,,"CONSHOHOCKEN, PA 19428",State Board of Pharmacy,Conshohocken,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,EMPIRE PHARMACY SERVICES,"375 E ELM ST  STE 110-D   CONSHOHOCKEN, PA 19428",,,,0,False,,Pharmacy,2470955,PP482616,,,,,,,,0,2911280,,,Pharmacy,,,,18,Pennsylvania,Active,7585,19428
